Joshua Project People Group Data

PeopleID3,PeopName,PeopleID1,AffinityBloc,PeopleID2,PeopleCluster,ROP3,ROP25,ROP25Name,PopulationPGAC,JPScalePGAC,LeastReachedPGAC,FrontierPGAC,CntPGIC,CntUPG,PopulationUPG,CntFPG,PopulationFPG,ROG3Largest,CtryLargest,ROL3PGAC,PrimaryLanguagePGAC,RLG3PGAC,PrimaryReligionPGAC,PercentChristianPGAC,PctChristianRangePGAC,PercentEvangelicalPGAC,PctEvangelicalRangePGAC,PeopleID3General
10179,Agoi,22,"Sub-Saharan Peoples",140,Benue,100115,300110,"Agoi (Ibami)",26000,5,,,1,0,0,0,0,NI,Nigeria,ibm,Robambami,1,Christianity,90.0000,50-100%,13.0000,10-50%,
16180,Agri,21,"South Asian Peoples",442,"South Asia Hindu - other",111284,300112,Agri,443000,1,Y,Y,1,1,443000,1,443000,IN,India,mar,Marathi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
19310,"Agta, Alabat Island",17,"Malay Peoples",168,"Filipino, Tribal",100206,302222,"Agta (Dumagat)",80,4,,,1,0,0,0,0,RP,Philippines,tgl,Tagalog,4,"Ethnic Religions",8.0000,5-10%,4.0000,2-5%,
13980,"Agta, Camarines Norte",17,"Malay Peoples",168,"Filipino, Tribal",107400,300114,Agta,4800,4,,,1,0,0,0,0,RP,Philippines,abd,Manide,1,Christianity,60.0000,50-100%,6.0000,5-10%,
12392,"Agta, Casiguran Dumagat",17,"Malay Peoples",168,"Filipino, Tribal",104350,302222,"Agta (Dumagat)",900,1,Y,,1,1,900,0,0,RP,Philippines,dgc,"Agta, Casiguran Dumagat",4,"Ethnic Religions",4.0000,2-5%,1.0000,0.1-2%,
11118,"Agta, Central Cagayan",17,"Malay Peoples",168,"Filipino, Tribal",101914,302222,"Agta (Dumagat)",1200,4,,,1,0,0,0,0,RP,Philippines,agt,"Agta, Central Cagayan",4,"Ethnic Religions",12.0000,10-50%,8.0000,5-10%,
10180,"Agta, Dupaninan",17,"Malay Peoples",168,"Filipino, Tribal",100120,300114,Agta,2000,4,,,1,0,0,0,0,RP,Philippines,duo,"Agta, Dupaninan",4,"Ethnic Religions",10.0000,5-10%,3.0000,2-5%,
12261,"Agta, Isarog",17,"Malay Peoples",168,"Filipino, Tribal",100121,300114,Agta,1200,2,,,1,0,0,0,0,RP,Philippines,bcl,"Bikol, Central",4,"Ethnic Religions",8.0000,5-10%,1.0000,0.1-2%,
22318,"Agta, Katubung",17,"Malay Peoples",168,"Filipino, Tribal",104078,300114,Agta,1400,4,,,1,0,0,0,0,RP,Philippines,agk,"Agta, Katubung",4,"Ethnic Religions",10.0000,5-10%,3.0000,2-5%,
13836,"Agta, Mount Iraya",17,"Malay Peoples",168,"Filipino, Tribal",106826,300114,Agta,600,4,,,1,0,0,0,0,RP,Philippines,atl,"Agta, Mt. Iraya",1,Christianity,95.0000,50-100%,6.0000,5-10%,
13837,"Agta, Mount Iriga",17,"Malay Peoples",168,"Filipino, Tribal",106827,305980,"Negrito (Philippine)",3700,4,,,1,0,0,0,0,RP,Philippines,agz,"Agta, Mt. Iriga",1,Christianity,70.0000,50-100%,3.0000,2-5%,
20541,"Agta, Pahanan",17,"Malay Peoples",168,"Filipino, Tribal",116828,300114,Agta,2100,4,,,1,0,0,0,0,RP,Philippines,apf,"Agta, Pahanan",4,"Ethnic Religions",20.0000,10-50%,6.0000,5-10%,
14541,"Agta, Remontado",17,"Malay Peoples",168,"Filipino, Tribal",108352,300114,Agta,3900,4,,,1,0,0,0,0,RP,Philippines,agv,"Dumagat, Remontado",4,"Ethnic Religions",28.0000,10-50%,3.5000,2-5%,
15709,"Agta, Umiray",17,"Malay Peoples",168,"Filipino, Tribal",110398,302222,"Agta (Dumagat)",5200,4,,,1,0,0,0,0,RP,Philippines,due,"Agta, Umiray Dumaget",4,"Ethnic Religions",8.0000,5-10%,4.0000,2-5%,
10181,Aguacatec,16,"Latin-Caribbean Americans",257,"Central American Indigenous, other",100122,300115,Aguacatec,13000,4,,,1,0,0,0,0,GT,Guatemala,agu,Awakateko,4,"Ethnic Religions",30.0000,10-50%,6.0000,5-10%,
20924,Aguano,16,"Latin-Caribbean Americans",290,"South American Indigenous",100124,300116,Aguano,200,4,,,1,0,0,0,0,PE,Peru,spa,Spanish,4,"Ethnic Religions",45.0000,10-50%,5.0000,2-5%,
10183,Aguaruna,16,"Latin-Caribbean Americans",108,Amazon,100125,300117,Aguaruna,65000,2,,,1,0,0,0,0,PE,Peru,agr,Awajun,4,"Ethnic Religions",7.0000,5-10%,0.1000,0-0.1%,
10185,Aguna,22,"Sub-Saharan Peoples",320,Yoruba,100127,300119,Aguna,44000,4,,,2,0,0,0,0,BN,Benin,aug,Aguna,4,"Ethnic Religions",33.6110,10-50%,7.5370,5-10%,
16182,Aguri,21,"South Asian Peoples",442,"South Asia Hindu - other",111287,300120,Aguri,530600,1,Y,,2,2,530600,1,2600,IN,India,ben,Bengali,5,Hinduism,0.1080,0.1-2%,0.0400,0-0.1%,
10187,Agutaynon,17,"Malay Peoples",168,"Filipino, Tribal",100130,300122,Agutaynon,20000,4,,,1,0,0,0,0,RP,Philippines,agn,Agutaynen,1,Christianity,90.0000,50-100%,9.0000,5-10%,
10188,Agwagwune,22,"Sub-Saharan Peoples",140,Benue,100131,300123,Agwagwune,47000,5,,,1,0,0,0,0,NI,Nigeria,yay,Agwagwune,1,Christianity,93.0000,50-100%,11.0000,10-50%,
10190,Ahamb,19,"Pacific Islanders",315,Vanuatu,100134,300125,Ahamb,1000,5,,,1,0,0,0,0,NH,Vanuatu,ahb,Axamb,1,Christianity,94.0000,50-100%,45.0000,10-50%,
10191,Ahan,22,"Sub-Saharan Peoples",140,Benue,100135,300126,Ahan,600,4,,,1,0,0,0,0,NI,Nigeria,ahn,Ahan,4,"Ethnic Religions",6.0000,5-10%,3.0000,2-5%,
10192,Ahanta,22,"Sub-Saharan Peoples",181,Guinean,100137,300127,Ahanta,252000,5,,,1,0,0,0,0,GH,Ghana,aha,Ahanta,1,Christianity,90.0000,50-100%,23.0000,10-50%,
16184,Ahar,21,"South Asian Peoples",442,"South Asia Hindu - other",111289,300128,Ahar,1483000,1,Y,Y,1,1,1483000,1,1483000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
16186,Aheria,21,"South Asian Peoples",442,"South Asia Hindu - other",111291,300129,"Aheri / Aheria",172000,1,Y,Y,1,1,172000,1,172000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
13129,"Aheu Luang",20,"Southeast Asian Peoples",239,Mon-Khmer,105894,300130,Aheu,2300,1,Y,,2,1,1600,1,1600,TH,Thailand,thm,Aheu,2,Buddhism,2.0500,2-5%,1.5930,0.1-2%,
21385,Ahinkuntaya,21,"South Asian Peoples",402,"South Asia Buddhist",118190,300131,Ahinkuntaya,66000,2,,,1,0,0,0,0,CE,"Sri Lanka",sin,Sinhala,2,Buddhism,6.5170,5-10%,,Unknown,
19477,Ahmadi,21,"South Asian Peoples",462,"South Asia Muslim - other",100142,300134,Ahmadi,181200,1,Y,Y,3,3,181200,3,181200,PK,Pakistan,pnb,"Punjabi, Western",6,Islam,0.0120,0-0.1%,0.0120,0-0.1%,
16211,Ahnal,21,"South Asian Peoples",475,"South Asia Tribal - other",111322,300294,Anal,23000,3,,,1,0,0,0,0,IN,India,anm,Anal,1,Christianity,98.1740,50-100%,,Unknown,
16189,Ahom,21,"South Asian Peoples",475,"South Asia Tribal - other",111294,300136,Ahom,1740000,1,Y,,1,1,1740000,0,0,IN,India,asm,Assamese,5,Hinduism,3.3440,2-5%,,Unknown,
10193,Ahtena,18,"North American Peoples",246,"North American Indigenous",100144,300137,Ahtena,700,4,,,1,0,0,0,0,US,"United States",aht,Ahtena,1,Christianity,70.0000,50-100%,3.0000,2-5%,
10195,Ai-Cham,20,"Southeast Asian Peoples",150,Bouyei,100146,300138,Ai-Cham,3100,1,Y,,1,1,3100,0,0,CH,China,aih,Ai-Cham,4,"Ethnic Religions",0.5000,0.1-2%,0.2000,0.1-2%,
10668,Aighon,19,"Pacific Islanders",244,"New Guinea",101022,300139,Aighon,3800,5,,,1,0,0,0,0,PP,"Papua New Guinea",aix,Aighon,1,Christianity,88.0000,50-100%,21.0000,10-50%,
15610,"Aikana, Tubarao",16,"Latin-Caribbean Americans",290,"South American Indigenous",110236,308323,"Tubarao (Aikana)",300,5,,,1,0,0,0,0,BR,Brazil,tba,Aikana,4,"Ethnic Religions",50.0000,10-50%,25.0000,10-50%,
19094,"Aiklep, Loko",19,"Pacific Islanders",244,"New Guinea",114953,304773,"Loko (Papua New Guinea)",12000,5,,,1,0,0,0,0,PP,"Papua New Guinea",gip,"Gimi (PNG, West New Britain Province)",1,Christianity,99.0000,50-100%,17.0000,10-50%,
10196,Aiku,19,"Pacific Islanders",244,"New Guinea",100147,300140,Aiku,1500,5,,,1,0,0,0,0,PP,"Papua New Guinea",ymo,"Yangum Mon",1,Christianity,95.0000,50-100%,23.0000,10-50%,
10197,Aikwakai,19,"Pacific Islanders",244,"New Guinea",100148,300141,Aikwakai,1200,5,,,1,0,0,0,0,ID,Indonesia,tty,Sikaritai,1,Christianity,55.0000,50-100%,12.0000,10-50%,
21454,Aimaq,14,Persian-Median,268,Persian,118270,300142,Aimaq,2376600,1,Y,Y,4,4,2376600,4,2376600,AF,Afghanistan,aiq,Aimaq,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,19314
10203,Aimele,19,"Pacific Islanders",244,"New Guinea",100155,300143,Aimele,300,2,,,1,0,0,0,0,PP,"Papua New Guinea",ail,Eibela,4,"Ethnic Religions",10.0000,5-10%,1.6000,0.1-2%,
16190,Aimol,21,"South Asian Peoples",475,"South Asia Tribal - other",111296,300144,Aimol,3000,3,,,1,0,0,0,0,IN,India,aim,Aimol,1,Christianity,98.3880,50-100%,,Unknown,
10204,Ainbai,19,"Pacific Islanders",244,"New Guinea",100157,300145,Ainbai,200,5,,,1,0,0,0,0,PP,"Papua New Guinea",aic,Ainbai,1,Christianity,95.0000,50-100%,19.0000,10-50%,
10522,"Ainu (China)",24,"Turkic Peoples",311,Ural-Siberian,100665,300618,"Aynu (Ainu)",12000,1,Y,Y,1,1,12000,1,12000,CH,China,aib,"Ainu (China)",6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
10205,"Ainu (Japan)",24,"Turkic Peoples",311,Ural-Siberian,100158,300146,Ainu,13300,1,Y,,2,2,13300,1,300,JA,Japan,ain,"Ainu (Japan)",4,"Ethnic Religions",0.9760,0.1-2%,0.4880,0.1-2%,
10206,Aiome,19,"Pacific Islanders",244,"New Guinea",100159,300147,Aiome,1900,5,,,1,0,0,0,0,PP,"Papua New Guinea",aki,Aiome,1,Christianity,90.0000,50-100%,27.0000,10-50%,
10207,Aion,19,"Pacific Islanders",244,"New Guinea",100160,300148,Aion,1500,5,,,1,0,0,0,0,PP,"Papua New Guinea",aew,Ambakich,1,Christianity,90.0000,50-100%,21.0000,10-50%,
10209,Airoran,19,"Pacific Islanders",244,"New Guinea",100163,300149,Airoran,4400,5,,,1,0,0,0,0,ID,Indonesia,air,Airoran,1,Christianity,65.0000,50-100%,12.0000,10-50%,
12478,"Aiso, Kais",19,"Pacific Islanders",244,"New Guinea",104538,303615,"Kampung Baru (Kais)",3100,5,,,1,0,0,0,0,ID,Indonesia,kzm,Kais,1,Christianity,68.0000,50-100%,12.0000,10-50%,
16191,"Aiton (Tai Aiton)",21,"South Asian Peoples",402,"South Asia Buddhist",111299,300150,Aiton,3300,1,Y,Y,1,1,3300,1,3300,IN,India,aio,Aiton,2,Buddhism,0.0000,0-0.1%,0.0000,0-0.1%,
16192,Aiyanavar,21,"South Asian Peoples",442,"South Asia Hindu - other",111300,300151,Ayyanavar,5500,1,Y,,1,1,5500,0,0,IN,India,tel,Telugu,5,Hinduism,3.8530,2-5%,,Unknown,
21617,"Aiyanavar Christian",21,"South Asian Peoples",404,"South Asia Christian",118408,300151,Ayyanavar,17000,3,,,1,0,0,0,0,IN,India,tel,Telugu,1,Christianity,100.0000,50-100%,,Unknown,
10210,"Aizi, Aproumu",22,"Sub-Saharan Peoples",206,Kru,100166,300153,Aizi,12000,4,,,1,0,0,0,0,IV,"Côte d'Ivoire",ahp,"Aizi, Aproumu",1,Christianity,91.0000,50-100%,5.0000,2-5%,
10211,"Aizi, Mobumrin",22,"Sub-Saharan Peoples",206,Kru,100167,300153,Aizi,3800,4,,,1,0,0,0,0,IV,"Côte d'Ivoire",ahm,"Aizi, Mobumrin",1,Christianity,91.0000,50-100%,5.0000,2-5%,
10212,"Aizi, Tiagbamrin",22,"Sub-Saharan Peoples",206,Kru,100168,300153,Aizi,17000,4,,,1,0,0,0,0,IV,"Côte d'Ivoire",ahi,"Aizi, Tiagbamrin",1,Christianity,91.0000,50-100%,3.5000,2-5%,
10158,Aja,22,"Sub-Saharan Peoples",181,Guinean,100074,300154,"Aja / Adha (Benin)",1450000,5,,,2,0,0,0,0,BN,Benin,ajg,"Aja (Benin)",4,"Ethnic Religions",31.8560,10-50%,10.6280,10-50%,
10213,"Aja, Ajagbe",22,"Sub-Saharan Peoples",292,Sudanic,100169,300157,"Ajja / Aja (South Sudan)",300,2,,,1,0,0,0,0,OD,"South Sudan",krs,Gbaya,6,Islam,6.0000,5-10%,2.0000,0.1-2%,
18950,Aji,17,"Malay Peoples",229,"Melayu of Sumatra",115228,302933,"Aji (Haji)",9700,1,Y,,1,1,9700,0,0,ID,Indonesia,hji,Haji,6,Islam,0.3110,0.1-2%,0.3050,0.1-2%,
10214,Ajie,19,"Pacific Islanders",243,"New Caledonia",100171,300155,Ajie,6500,5,,,1,0,0,0,0,NC,"New Caledonia",aji,Ajie,1,Christianity,95.0000,50-100%,17.0000,10-50%,
16193,Ajila,21,"South Asian Peoples",412,"South Asia Dalit - other",111301,300156,Ajila,3400,1,Y,Y,1,1,3400,1,3400,IN,India,mal,Malayalam,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
16194,Ajna,21,"South Asian Peoples",442,"South Asia Hindu - other",111302,300337,Anjana,42000,1,Y,Y,1,1,42000,1,42000,IN,India,hin,Hindi,5,Hinduism,0.0000,0-0.1%,0.0000,0-0.1%,
10216,"Ajuran, Borana-speaking",13,"Horn of Africa Peoples",256,Oromo,100175,300159,Ajuran,185000,1,Y,,1,1,185000,0,0,KE,Kenya,gax,"Oromo, Borana-Arsi-Guji",6,Islam,1.5700,0.1-2%,0.0020,0-0.1%,
14984,"Ajuran, Somali-speaking",13,"Horn of Africa Peoples",287,Somali,109394,307625,Somali,199000,1,Y,Y,1,1,199000,1,199000,KE,Kenya,som,Somali,6,Islam,0.1000,0-0.1%,0.0800,0-0.1%,
15899,Ajuru,16,"Latin-Caribbean Americans",290,"South American Indigenous",110732,308769,"Wayoro / Ajuru",300,1,Y,,1,1,300,0,0,BR,Brazil,por,Portuguese,4,"Ethnic Religions",5.0000,2-5%,0.0000,0-0.1%,
10217,Ak,19,"Pacific Islanders",244,"New Guinea",100176,300160,Ak,100,4,,,1,0,0,0,0,PP,"Papua New Guinea",akq,Ak,4,"Ethnic Religions",25.0000,10-50%,4.0000,2-5%,
11174,Aka,22,"Sub-Saharan Peoples",245,Nilotic,102981,305459,"Aka (Sudan)",1300,4,,,1,0,0,0,0,SU,Sudan,soh,Aka,6,Islam,6.0000,5-10%,5.2000,5-10%,
16195,Aka,21,"South Asian Peoples",475,"South Asia Tribal - other",111303,300161,"Aka (India)",11000,2,,,1,0,0,0,0,IN,India,hru,Hruso,5,Hinduism,26.8980,10-50%,,Unknown,
10218,Akan,22,"Sub-Saharan Peoples",181,Guinean,100179,300521,"Asante Twi (Ashanti, Akan)",6172000,5,,,9,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,69.8170,50-100%,39.2200,10-50%,
10189,Akan-Ahafo,22,"Sub-Saharan Peoples",181,Guinean,100133,300124,Ahafo,118000,5,,,1,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,85.0000,50-100%,20.0000,10-50%,
10234,Akan-Akwamu,22,"Sub-Saharan Peoples",181,Guinean,100201,300190,Akwamu,74000,5,,,1,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,88.0000,50-100%,21.0000,10-50%,
10235,Akan-Akwapem,22,"Sub-Saharan Peoples",181,Guinean,100202,300182,"Akuapem (Akwapim)",860000,5,,,1,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,92.0000,50-100%,22.0000,10-50%,
19600,Akan-Akyem,22,"Sub-Saharan Peoples",181,Guinean,114917,300192,Akyem,1128000,5,,,1,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,91.0000,50-100%,21.0000,10-50%,
10450,Akan-Asen,22,"Sub-Saharan Peoples",181,Guinean,100550,300526,Asen,195000,5,,,1,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,80.0000,50-100%,21.0000,10-50%,
11498,Akan-Dankyira,22,"Sub-Saharan Peoples",181,Guinean,102441,301948,Dankyira,170000,5,,,1,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,70.0000,50-100%,18.0000,10-50%,
11188,Akan-Fante,22,"Sub-Saharan Peoples",181,Guinean,102998,302401,Fante,3795000,5,,,2,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,61.9830,50-100%,33.4440,10-50%,
12899,Akan-Kwawu,22,"Sub-Saharan Peoples",181,Guinean,105508,304465,Kwahu,609000,5,,,1,0,0,0,0,GH,Ghana,aka,Akan,1,Christianity,85.0000,50-100%,20.0000,10-50%,
11297,Akasselem,22,"Sub-Saharan Peoples",183,Gur,101992,300162,Akaselem,85000,1,Y,,1,1,85000,0,0,TO,Togo,aks,Akaselem,6,Islam,1.2000,0.1-2%,1.1000,0.1-2%,
10220,Ake,22,"Sub-Saharan Peoples",140,Benue,100182,300164,"Ake (Nigeria)",4400,4,,,1,0,0,0,0,NI,Nigeria,aik,Akye,4,"Ethnic Religions",45.0000,10-50%,6.0000,5-10%,
10221,Akebu,22,"Sub-Saharan Peoples",181,Guinean,100183,300166,Akebu,101000,4,,,1,0,0,0,0,TO,Togo,keu,Akebu,4,"Ethnic Religions",25.0000,10-50%,4.0000,2-5%,
10222,Akei,19,"Pacific Islanders",315,Vanuatu,100184,300167,"Akei (Tasiriki)",1900,5,,,1,0,0,0,0,NH,Vanuatu,tsr,Akei,1,Christianity,97.0000,50-100%,45.0000,10-50%,
18899,Akeu,23,"Tibetan-Himalayan Peoples",317,"Tibeto-Burman, other",114852,300168,Akeu,19100,4,,,4,2,14400,1,11000,CH,China,aeu,Akeu,4,"Ethnic Religions",11.4900,10-50%,5.7860,5-10%,
10223,Akha,23,"Tibetan-Himalayan Peoples",185,Hani,100185,300169,Akha,625000,4,,,5,3,343000,0,0,CH,China,ahk,Akha,4,"Ethnic Religions",19.9430,10-50%,7.7770,5-10%,
22577,"Akha Eurba ",23,"Tibetan-Himalayan Peoples",185,Hani,119499,300169,Akha,5900,1,Y,Y,1,1,5900,1,5900,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22578,"Akha Jaweuy",23,"Tibetan-Himalayan Peoples",185,Hani,119500,300169,Akha,4800,1,Y,,1,1,4800,0,0,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.7000,0.1-2%,0.7000,0.1-2%,0
22579,"Akha Jijor",23,"Tibetan-Himalayan Peoples",185,Hani,119501,300169,Akha,5100,1,Y,Y,1,1,5100,1,5100,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22581,"Akha Jipia ",23,"Tibetan-Himalayan Peoples",185,Hani,119502,300169,Akha,9700,1,Y,Y,1,1,9700,1,9700,LA,Laos,ahk,Akha,2,Buddhism,0.0000,0-0.1%,0.0000,0-0.1%,0
22582,"Akha Jowhoi",23,"Tibetan-Himalayan Peoples",185,Hani,119503,300169,Akha,500,1,Y,Y,1,1,500,1,500,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22583,"Akha Ker",23,"Tibetan-Himalayan Peoples",185,Hani,119504,300169,Akha,3300,1,Y,Y,1,1,3300,1,3300,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22584,"Akha Luma",23,"Tibetan-Himalayan Peoples",185,Hani,119505,300169,Akha,6600,1,Y,Y,1,1,6600,1,6600,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22585,"Akha Muji ",23,"Tibetan-Himalayan Peoples",185,Hani,119522,300169,Akha,5300,1,Y,Y,1,1,5300,1,5300,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22586,"Akha Mutuen ",23,"Tibetan-Himalayan Peoples",185,Hani,119523,300169,Akha,1500,1,Y,Y,1,1,1500,1,1500,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22587,"Akha Nuver",23,"Tibetan-Himalayan Peoples",185,Hani,119506,300169,Akha,6400,1,Y,Y,1,1,6400,1,6400,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22588,"Akha Pala",23,"Tibetan-Himalayan Peoples",185,Hani,119507,300169,Akha,6500,1,Y,Y,1,1,6500,1,6500,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
22589,"Akha Phongku",23,"Tibetan-Himalayan Peoples",185,Hani,119528,306700,Phunoi,1800,1,Y,Y,1,1,1800,1,1800,LA,Laos,ahk,Akha,2,Buddhism,0.0000,0-0.1%,0.0000,0-0.1%,0
22590,"Akha Piso ",23,"Tibetan-Himalayan Peoples",185,Hani,119508,300169,Akha,5500,1,Y,Y,1,1,5500,1,5500,LA,Laos,ahk,Akha,4,"Ethnic Religions",0.0000,0-0.1%,0.0000,0-0.1%,0
10224,Akhvakh,12,"Eurasian Peoples",157,Caucasus,100187,300172,Akhvakh,6800,1,Y,Y,1,1,6800,1,6800,RS,Russia,akv,Akhvakh,6,Islam,0.0440,0-0.1%,0.0440,0-0.1%,
20318,Akkin,12,"Eurasian Peoples",157,Caucasus,116039,300173,Akkin,100000,1,Y,Y,1,1,100000,1,100000,RS,Russia,che,Chechen,6,Islam,0.0050,0-0.1%,0.0050,0-0.1%,
10225,Aklano,17,"Malay Peoples",166,"Filipino, Central",100189,300174,Aklano,711000,5,,,2,0,0,0,0,RP,Philippines,akl,Aklanon,1,Christianity,96.9280,50-100%,10.0710,10-50%,
10226,Akolet,19,"Pacific Islanders",244,"New Guinea",100190,300175,Akolet,3200,5,,,1,0,0,0,0,PP,"Papua New Guinea",akt,Akolet,1,Christianity,91.0000,50-100%,16.0000,10-50%,
10227,Akpafu,22,"Sub-Saharan Peoples",181,Guinean,100191,300176,Akpafu,99000,5,,,1,0,0,0,0,GH,Ghana,akp,Siwu,1,Christianity,90.0000,50-100%,21.0000,10-50%,
10228,Akpes,22,"Sub-Saharan Peoples",320,Yoruba,100193,300177,Akpes,23000,4,,,1,0,0,0,0,NI,Nigeria,ibe,Akpes,4,"Ethnic Religions",35.0000,10-50%,8.0000,5-10%,
10229,Akpet-Ehom,22,"Sub-Saharan Peoples",140,Benue,100194,300178,Akpet-Ehom,23000,4,,,1,0,0,0,0,NI,Nigeria,akd,Ukpet-Ehom,1,Christianity,75.0000,50-100%,10.0000,5-10%,
12831,Akposso,22,"Sub-Saharan Peoples",181,Guinean,105294,300179,Akposo,288000,5,,,2,0,0,0,0,TO,Togo,kpo,Ikposo,1,Christianity,94.7690,50-100%,12.1840,10-50%,
10230,Akrukay,19,"Pacific Islanders",244,"New Guinea",100195,300180,Akrukay,500,4,,,1,0,0,0,0,PP,"Papua New Guinea",afi,Chini,1,Christianity,100.0000,50-100%,7.0000,5-10%,
18389,"Akto Turkmen",24,"Turkic Peoples",204,Kyrgyz,113982,309187,"Turkmen (Akto)",2800,1,Y,Y,1,1,2800,1,2800,CH,China,uig,Uyghur,6,Islam,0.0000,0-0.1%,0.0000,0-0.1%,
20752,Akuku,22,"Sub-Saharan Peoples",140,Benue,117278,300183,Akuku,3000,4,,,1,0,0,0,0,NI,Nigeria,ayk,Akuku,1,Christianity,60.0000,50-100%,5.0000,2-5%,
10231,Akuliyo,16,"Latin-Caribbean Americans",290,"South American Indigenous",100197,300185,"Akurio (Akuliyo)",70,2,,,1,0,0,0,0,NS,Suriname,tri,Trio,4,"Ethnic Religions",18.0000,10-50%,2.0000,0.1-2%,
10232,Akum,22,"Sub-Saharan Peoples",140,Benue,100198,300186,Akum,3700,4,,,2,0,0,0,0,CM,Cameroon,aku,Akum,1,Christianity,61.4530,50-100%,7.1800,5-10%,
19346,Akuntsu,16,"Latin-Caribbean Americans",108,Amazon,115113,300187,Akuntsun,,2,,,1,0,0,0,0,BR,Brazil,xxx,"Language unknown",4,"Ethnic Religions",,Unknown,,Unknown,
15935,Akweya,22,"Sub-Saharan Peoples",140,Benue,110912,308886,"Yache Akpa",55000,5,,,1,0,0,0,0,NI,Nigeria,akf,Akweya,1,Christianity,90.0000,50-100%,15.0000,10-50%,
10237,Akyode,22,"Sub-Saharan Peoples",181,Guinean,100204,300193,"Akyode (Achode)",18000,2,,,1,0,0,0,0,GH,Ghana,acd,Gikyode,4,"Ethnic Religions",6.0000,5-10%,0.4000,0.1-2%,
10255,Alaba,13,"Horn of Africa Peoples",253,Omotic,100232,300215,"Allaaba (Alaba)",448000,1,Y,,1,1,448000,0,0,ET,Ethiopia,alw,Alaba-K'abeena,6,Islam,2.6360,2-5%,1.4350,0.1-2%,
10238,Alabama,18,"North American Peoples",246,"North American Indigenous",100205,300194,Alabama,500,4,,,1,0,0,0,0,US,"United States",akz,Alabama,1,Christianity,65.0000,50-100%,4.0000,2-5%,
10240,"Aladjan Jacquesville",22,"Sub-Saharan Peoples",181,Guinean,100208,300195,"Aladian (Aladjan)",53000,4,,,1,0,0,0,0,IV,"Côte d'Ivoire",ald,Alladian,1,Christianity,90.0000,50-100%,9.0000,5-10%,
10241,Alago,22,"Sub-Saharan Peoples",140,Benue,100209,300196,Alago,115000,4,,,1,0,0,0,0,NI,Nigeria,ala,Alago,4,"Ethnic Religions",35.0000,10-50%,8.0000,5-10%,
10242,Alagwa,22,"Sub-Saharan Peoples",262,"Sub-Saharan African, other",100210,300197,"Alagwa (Wasi)",67000,1,Y,Y,1,1,67000,1,67000,TZ,Tanzania,wbj,Alagwa,6,Islam,0.0200,0-0.1%,0.0200,0-0.1%,
10243,Alak,20,"Southeast Asian Peoples",239,Mon-Khmer,100212,300198,Alak,15000,1,Y,,1,1,15000,0,0,LA,Laos,alk,Alak,4,"Ethnic Religions",1.1000,0.1-2%,1.0580,0.1-2%,
17333,"Alambadi Kurichchan",21,"South Asian Peoples",475,"South Asia Tribal - other",112716,304415,Kuriciyan,44000,1,Y,,1,1,44000,0,0,IN,India,kfh,Kurichiya,5,Hinduism,4.6140,2-5%,,Unknown,
10244,Alamblak,19,"Pacific Islanders",244,"New Guinea",100213,300199,Alamblak,3100,5,,,1,0,0,0,0,PP,"Papua New Guinea",amp,Alamblak,1,Christianity,90.0000,50-100%,13.0000,10-50%,
10245,Alangan,17,"Malay Peoples",168,"Filipino, Tribal",100214,300200,Alangan,3100,5,,,1,0,0,0,0,RP,Philippines,alj,Alangan,1,Christianity,70.0000,50-100%,15.0000,10-50%,
