Type,PEID,ROP3,PeopleID3,ROG3,Ctry,JPPeopleGroup,JPPopulation,JPIndigenous,JPROL3,JPPrimaryLanguage,JPRLG3,JPPrimaryReligion,JPScale,JPLeastReached,JP%ChristianAdherent,JP%Evangelical,CPPIPeopleGroup, CPPIPopulation ,CPPIROL,CPPIPrimaryLanguage,CPPIPrimaryReligion,CPPIGSEC,CPPIEvangelicalEngagement
1,17336,102190,11369,AR,Argentina,"Chorote, Eklenjuy",900,Y,crt,"Chorote, Iyojwa'ja",1,Christianity,4,,70.00,8.88,Chorote," 1,300 ",crt,Iyojwa’ja Chorote,Ethnoreligion,6,Engaged
1,17349,102191,11370,AR,Argentina,"Chorote, Manjuy",1800,Y,crq,"Chorote, Iyo'wujwa",1,Christianity,5,,80.00,14.00,Manjuy Chorote," 1,600 ",crq,Iyo’wujwa Chorote,Ethnoreligion,5,Engaged
1,17337,102213,11379,AR,Argentina,Chulupe,1200,N,cag,Nivacle,4,Ethnic Religions,5,,40.00,20.00,Nivacle, 650 ,cag,Nivaclé,Ethnoreligion,5,Engaged
1,50149,116317,20501,AR,Argentina,Comechingon,39000,Y,spa,Spanish,1,Christianity,4,,65.00,5.00,Comechingon," 37,000 ",spa,Spanish,Christianity - Folk Catholicism,4,Unengaged
1,17338,102346,11458,AR,Argentina,Czech,8200,N,ces,Czech,7,Non-Religious,2,,30.00,0.80,Czech," 9,200 ",ces,Czech,Christianity - Roman Catholicism,1,Engaged
1,17325,114916,19007,AR,Argentina,Deaf,230000,Y,aed,Argentine Sign Language,1,Christianity,3,,89.28,,Deaf Argentine," 452,000 ",aed,Argentine Sign Language,Christianity - Roman Catholicism,1,Engaged
1,43710,115124,20502,AR,Argentina,Diaguita,75000,Y,spa,Spanish,1,Christianity,4,,70.00,4.00,Diaguita," 72,000 ",spa,Spanish,Ethnoreligion,4,Engaged
1,17339,103161,11810,AR,Argentina,Galician,775000,N,glg,Galician,1,Christianity,3,,96.00,0.30,Galician," 873,000 ",glg,Galician,Christianity - Roman Catholicism,1,Engaged
1,50147,102161,11355,AR,Argentina,"Guarani, Ava",24000,Y,nhd,"Guarani, Ava",1,Christianity,4,,90.00,10.00,Ava Guarani," 19,000 ",spa,Spanish,Christianity - Folk Catholicism,5,Engaged
1,17327,102160,11354,AR,Argentina,"Guarani, Eastern Bolivian",24000,N,gui,"Guarani, Eastern Bolivian",1,Christianity,4,,70.00,4.90,"Guarani, Eastern Bolivian"," 19,000 ",gui,Eastern Bolivian Guaraní,Ethnoreligion,6,Engaged
1,17328,101658,10962,AR,Argentina,"Guarani, Mbya",9200,Y,gun,"Guarani, Mbya",1,Christianity,4,,80.00,2.25,Mbya," 4,600 ",gun,Mbyá Guaraní,Ethnoreligion,4,Engaged
1,50145,116318,20504,AR,Argentina,Huarpe,38000,Y,spa,Spanish,1,Christianity,4,,60.00,5.00,Huarpe," 36,500 ",spa,Spanish,Christianity - Folk Catholicism,4,Unengaged
1,49310,104096,12273,AR,Argentina,Italian,1150000,N,ita,Italian,1,Christianity,3,,83.00,1.13,Italian," 2,160,000 ",ita,Italian,Christianity - Roman Catholicism,1,Engaged
1,23934,104189,12322,AR,Argentina,Japanese,38000,N,jpn,Japanese,4,Ethnic Religions,2,,40.00,1.20,Japanese," 40,500 ",jpn,Japanese,Ethnoreligion - Shinbutso-shugo,1,Unengaged
1,17343,109538,15080,AR,Argentina,"Jewish, Spanish-speaking",177000,Y,spa,Spanish,4,Ethnic Religions,1,Y,0.21,0.21,Jew," 186,000 ",spa,Spanish,Judaism,1,Engaged
1,17345,104432,12432,AR,Argentina,Kaiwa,600,N,kgk,Kaiwa,1,Christianity,5,,70.00,35.00,Kaiwa, 750 ,kgk,Kaiwá,Ethnoreligion,6,Unengaged
1,46918,105225,12795,AR,Argentina,Korean,33000,N,kor,Korean,1,Christianity,5,,80.00,30.00,Korean," 34,500 ",kor,Korean,Unaffiliated,6,Engaged
1,17347,105643,12989,AR,Argentina,Lao,2000,N,lao,Lao,2,Buddhism,2,,10.00,0.80,Lao," 2,300 ",lao,Lao,Buddhism - Theravada,1,Unengaged
1,50151,116320,20506,AR,Argentina,Lule,4100,Y,spa,Spanish,1,Christianity,4,,55.00,3.00,Lule," 4,000 ",spa,Spanish,Christianity - Folk Catholicism,4,Unengaged
1,17350,106296,13526,AR,Argentina,"Mapuche, Araucanian",135000,N,arn,Mapudungun,1,Christianity,4,,80.00,4.00,Mapuche," 124,000 ",arn,Mapudungun,Ethnoreligion,4,Engaged
1,17351,106697,13756,AR,Argentina,Mocovi,26000,Y,moc,Mocovi,1,Christianity,4,,60.00,10.00,Mocovi," 14,000 ",moc,Mocoví,Ethnoreligion,6,Engaged
1,50152,116322,20508,AR,Argentina,Omaguaca,7700,Y,spa,Spanish,1,Christianity,4,,60.00,4.00,Omaguaca," 7,400 ",spa,Spanish,Christianity - Folk Catholicism,4,Unengaged
1,17355,107877,14312,AR,Argentina,"Paraguayan, Guarani-speaking",611000,N,gug,"Guarani, Paraguayan",1,Christianity,4,,90.00,10.00,Paraguayan," 1,150,000 ",spa,Spanish,Christianity - Folk Catholicism,4,Engaged
1,17356,108030,14391,AR,Argentina,Pilaga Toba,5800,Y,plg,Pilaga,1,Christianity,5,,90.00,45.00,Pilaga," 4,700 ",plg,Pilagá,Ethnoreligion,6,Engaged
1,17359,108096,14431,AR,Argentina,Polish,204000,N,pol,Polish,1,Christianity,3,,90.00,0.50,Pole," 230,000 ",pol,Polish,Christianity - Roman Catholicism,1,Engaged
1,17360,108129,14449,AR,Argentina,Portuguese,15000,N,por,Portuguese,1,Christianity,4,,93.00,7.00,Portuguese," 18,000 ",por,Portuguese,Christianity - Roman Catholicism,5,Unengaged
1,17362,108239,14504,AR,Argentina,"Quechua, Northwest Jujuy",2100,Y,quh,"Quechua, South Bolivian",1,Christianity,4,,94.00,10.00,"Quechua, Northwest Jujuy"," 7,100 ",quh,South Bolivian Quechua,Ethnoreligion,6,Engaged
1,17334,108236,14502,AR,Argentina,"Quechua, South Bolivian",83000,N,quh,"Quechua, South Bolivian",1,Christianity,4,,98.85,4.00,"Quechua, Central Bolivian"," 216,000 ",quh,South Bolivian Quechua,Christianity - Folk Catholicism,4,Engaged
1,17364,108678,14744,AR,Argentina,"Quichua, Santiago del Estero",66000,Y,qus,"Quichua, Santiago del Estero",1,Christianity,3,,94.00,0.40,"Quichua, Santiago de Estero"," 59,500 ",qus,Santiago del Estero Quichua,Ethnoreligion,1,Engaged
1,50153,116326,20512,AR,Argentina,Rankulche,17000,Y,spa,Spanish,1,Christianity,4,,70.00,4.00,Ranquel," 16,000 ",spa,Spanish,Christianity - Folk Catholicism,4,Engaged
1,17346,108394,14567,AR,Argentina,"Romani, Vlax",61000,N,rmy,"Romani, Vlax",1,Christianity,3,,80.00,2.00,"Romani, Vlax, Kalderash"," 60,500 ",rmy,Vlax Romani,Christianity - Roman Catholicism,4,Engaged
1,17363,108452,14598,AR,Argentina,Russian,32000,N,rus,Russian,1,Christianity,3,,70.00,0.40,Russian," 36,500 ",rus,Russian,Christianity - Eastern Orthodox,1,Engaged
1,50154,116327,20513,AR,Argentina,Sanaviron,3200,Y,spa,Spanish,1,Christianity,4,,70.00,3.00,Sanaviron," 3,100 ",spa,Spanish,Christianity - Folk Catholicism,4,Unengaged
1,17366,108856,14864,AR,Argentina,Serb,6500,N,srp,Serbian,1,Christianity,3,,85.00,0.20,Serb," 7,300 ",srp,Serbian,Unaffiliated,1,Unengaged
1,17367,109354,14962,AR,Argentina,Slovak,9400,N,slk,Slovak,1,Christianity,5,,80.00,12.00,Slovak," 9,200 ",slk,Slovak,Christianity - Roman Catholicism,1,Unengaged
1,17368,109357,14964,AR,Argentina,Slovene,12000,N,slv,Slovene,1,Christianity,3,,95.00,0.30,Slovene," 12,500 ",slv,Slovene,Christianity - Roman Catholicism,1,Unengaged
1,17370,109920,15319,AR,Argentina,"Tehuelche, Aoniken",31000,Y,arn,Mapudungun,1,Christianity,3,,90.00,0.40,Tehuelche," 30,000 ",arn,Mapudungun,Ethnoreligion,1,Engaged
1,17371,110108,15517,AR,Argentina,Toba Qom,141000,Y,tob,Toba,1,Christianity,5,,95.00,50.00,Toba," 76,500 ",tob,Toba,Ethnoreligion,6,Engaged
1,50155,118615,22317,AR,Argentina,Tonocote,4800,Y,qus,"Quichua, Santiago del Estero",1,Christianity,3,,70.00,0.80,Tonokote," 5,200 ",spa,Spanish,Christianity - Folk Catholicism,1,Unengaged
1,17373,110376,15696,AR,Argentina,Ukrainian,32000,N,ukr,Ukrainian,1,Christianity,4,,80.00,4.00,Ukrainian," 36,500 ",ukr,Ukrainian,Unaffiliated,4,Unengaged
1,17374,110534,15780,AR,Argentina,Vejoz Mataco,47000,Y,wlv,Wichi Lhamtes Vejoz,1,Christianity,4,,85.00,8.00,Wichi Vejoz," 32,000 ",wlv,Bermejo Wichí,Ethnoreligion,5,Engaged
1,50156,110564,15791,AR,Argentina,Vilela,600,Y,tob,Toba,1,Christianity,3,,80.00,1.00,Vilela, 550 ,spa,Spanish,Christianity - Folk Catholicism,1,Unengaged
1,17352,107372,13961,AR,Argentina,"Weenhayek, Wichi Lhames Nocten",200,N,mtp,Weenhayek,1,Christianity,4,,80.00,10.00,Wichi Nocten, 150 ,mtp,Weenhayek,Ethnoreligion,6,Engaged
1,17376,110743,15905,AR,Argentina,Welsh,5000,N,cym,Welsh,1,Christianity,4,,60.00,8.00,Welsh," 31,500 ",eng,English,Unaffiliated,6,Engaged
1,17358,108031,14392,AR,Argentina,"Wichi, Pilcomayo Mataco",27000,Y,mzh,Wichi Lhamtes Guisnay,1,Christianity,5,,70.00,28.00,Wichi Guisnay," 19,000 ",mzh,Pilcomayo Wichí,Ethnoreligion,1,Engaged
1,39314,100516,10429,AM,Armenia,Armenian,2505000,Y,hye,Armenian,1,Christianity,5,,96.00,10.11,Armenian," 2,800,000 ",hye,Armenian,Christianity - Eastern Orthodox,3,Engaged
1,47640,114916,19007,AM,Armenia,Deaf,14000,Y,aen,Armenian Sign Language,1,Christianity,3,,94.43,,Deaf Armenian," 27,500 ",aen,Armenian Sign Language,Ethnoreligion,1,Unengaged
1,24035,116305,20455,AM,Armenia,Yazidi,33000,N,kmr,"Kurdish, Northern",4,Ethnic Religions,1,Y,0.00,0.00,Yezidi," 35,500 ",kmr,Northern Kurdish,Ethnoreligion,3,Engaged
1,16191,100390,10350,AA,Aruba,"Antillean Creole, Papiamentu",84000,Y,pap,Papiamentu,1,Christianity,4,,98.70,9.93,Antillean Creole," 82,000 ",nld,Dutch,Christianity - Folk Catholicism,5,Unengaged
1,50248,114916,19007,AA,Aruba,Deaf,800,Y,xxx,Language unknown,1,Christianity,3,,92.93,,Aruba Deaf," 1,100 ",und,Undetermined,Unknown,0,Unengaged
1,22312,102787,11659,AA,Aruba,Dutch,4300,Y,nld,Dutch,7,Non-Religious,4,,45.00,2.70,Dutch," 4,300 ",nld,Dutch,Christianity - Non-Evangelical Protestant,1,Unengaged
1,24689,105667,19209,AA,Aruba,"Latin American, general",12000,N,spa,Spanish,1,Christianity,5,,98.00,10.91,Latin American," 14,000 ",spa,Spanish,Christianity - Folk Catholicism,5,Unengaged
1,7815,100025,10134,AS,Australia,Aboriginal Creole,7600,Y,rop,Kriol,1,Christianity,5,,90.00,30.00,Aborigine Creole," 18,000 ",rop,Kriol,Christianity - Evangelical Protestant,6,Engaged
1,7863,102536,11539,AS,Australia,"Aboriginal, Detribalized",552000,Y,eng,English,1,Christianity,5,,80.00,22.00,Detribalized Aborigine," 568,000 ",eng,English,Christianity - Evangelical Protestant,6,Engaged
1,8068,114780,18874,AS,Australia,"Aboriginal, Southwest",11000,Y,eng,English,1,Christianity,5,,95.00,27.00,Southwest Aborigine Creol," 10,500 ",eng,English,Christianity - Evangelical Protestant,6,Engaged
1,7821,100242,10259,AS,Australia,Alyawarra,1600,Y,aly,Alyawarr,1,Christianity,5,,90.00,40.00,Alyawarra," 3,500 ",aly,Alyawarr,Christianity - Non-Evangelical Protestant,6,Engaged
1,20268,110448,15741,AS,Australia,"Americans, U.S.",114000,N,eng,English,1,Christianity,5,,87.00,31.00,American," 94,000 ",eng,English,Christianity - Evangelical Protestant,6,Engaged
1,7825,100329,10311,AS,Australia,Andilyaugwa,1600,Y,aoi,Anindilyakwa,1,Christianity,5,,70.00,40.00,Andilyaugwa," 3,300 ",aoi,Anindilyakwa,Christianity - Evangelical Protestant,6,Engaged
1,7826,100354,10326,AS,Australia,Anglo-Australian,18239000,Y,eng,English,1,Christianity,5,,69.48,16.00,Anglo-Australian," 21,760,000 ",eng,English,Unaffiliated,4,Engaged
1,20244,100357,10329,AS,Australia,Anglo-New Zealander,584000,N,eng,English,1,Christianity,5,,65.00,21.00,Anglo-New Zealander," 602,000 ",eng,English,Unaffiliated,1,Engaged
1,7828,100367,10334,AS,Australia,Anmatjirra,700,Y,amx,Anmatyerr,1,Christianity,5,,70.00,25.00,Anmatjirra," 1,400 ",amx,Anmatyerre,Christianity - Evangelical Protestant,6,Engaged
1,20254,102879,11722,AS,Australia,"Arab, Egyptian",50000,N,arz,"Arabic, Egyptian",6,Islam,4,,30.00,4.00,"Arab, Egyptian"," 81,000 ",arz,Egyptian Arabic,Islam - Sunni,6,Engaged
1,20267,109667,15154,AS,Australia,"Arab, Syro-Lebanese",85000,N,apc,"Arabic, Levantine",6,Islam,2,,36.00,1.30,"Arab, Syro-Lebanese"," 186,000 ",afb,Gulf Arabic,Christianity - Roman Catholicism,5,Engaged
1,7889,110769,15355,AS,Australia,"Aranda, Western",500,Y,are,"Arrarnta, Western",1,Christianity,5,,70.00,12.00,"Arrernta, Western"," 2,700 ",are,Western Arrarnta,Ethnoreligion,6,Engaged
1,7890,102827,11683,AS,Australia,"Arrernte, Eastern",3100,Y,aer,"Arrernte, Eastern",4,Ethnic Religions,2,,40.00,2.00,"Arrernte, Eastern"," 2,600 ",aer,Eastern Arrernte,Ethnoreligion - Animism,6,Engaged
1,7833,100574,10464,AS,Australia,Assyrian,30000,N,aii,Assyrian Neo-Aramaic,1,Christianity,4,,88.00,4.00,Assyrian," 40,000 ",aii,Assyrian Neo-Aramaic,Christianity - Eastern Orthodox,5,Engaged
1,7855,101767,11026,AS,Australia,Burera,1100,Y,bvr,Burarra,1,Christianity,5,,55.00,21.00,Burera," 1,100 ",bvr,Burarra,Ethnoreligion - Animism,5,Engaged
1,43752,101776,11029,AS,Australia,Burmese,18000,N,mya,Burmese,2,Buddhism,1,Y,0.35,0.07,Burmese," 14,000 ",mya,Burmese,Buddhism - Theravada,1,Engaged
1,20251,102315,11437,AS,Australia,Croat,63000,N,hrv,Croatian,1,Christianity,3,,91.00,0.70,Croat," 57,000 ",hrv,Croatian,Christianity - Roman Catholicism,1,Engaged
1,7861,102483,20721,AS,Australia,Dayi,90,Y,dax,Dayi,1,Christianity,4,,78.00,4.00,Dayi, 175 ,dax,Dayi,Ethnoreligion - Animism,5,Engaged
1,47639,114916,19007,AS,Australia,Deaf,53000,Y,asf,Auslan,1,Christianity,3,,69.50,,Deaf Australian," 100,000 ",asf,Auslan,Ethnoreligion,1,Engaged
1,8036,102559,11543,AS,Australia,Dhangu,200,Y,dhg,Dhangu-Djangu,4,Ethnic Religions,5,,35.00,20.00,Northern Yolngu," 2,100 ",dhg,Dhangu-Djangu,Christianity - Non-Evangelical Protestant,5,Unengaged
1,7868,102591,20992,AS,Australia,Dhuwaya,500,Y,dwy,Dhuwaya,1,Christianity,5,,80.00,12.00,Dhuwaya," 1,800 ",dwy,Dhuwaya,Ethnoreligion - Animism,6,Engaged
1,7871,102638,11574,AS,Australia,Djambarrapuyngu,4500,Y,djr,Djambarrpuyngu,4,Ethnic Religions,5,,25.00,25.00,Djambarrapuyngu," 9,600 ",djr,Djambarrpuyngu,Ethnoreligion - Animism,5,Engaged
1,7878,102647,11578,AS,Australia,Djinang,100,Y,dji,Djinang,4,Ethnic Religions,5,,30.00,20.00,Djinang, 275 ,dji,Djinang,Ethnoreligion - Animism,4,Engaged
1,7883,102787,11659,AS,Australia,Dutch,76000,N,nld,Dutch,7,Non-Religious,4,,44.00,3.90,Dutch," 78,500 ",nld,Dutch,Unaffiliated,4,Engaged
1,50451,103015,11200,AS,Australia,Fijian,66000,N,fij,Fijian,1,Christianity,5,,99.00,28.00,Fijian," 70,500 ",eng,English,Christianity - Non-Evangelical Protestant,6,Engaged
1,20255,109692,15175,AS,Australia,"Filipino, Tagalog",122000,N,tgl,Tagalog,1,Christianity,5,,98.00,14.00,Filipino," 160,000 ",tgl,Tagalog,Christianity - Evangelical Protestant,6,Engaged
1,21622,103059,11234,AS,Australia,French,78000,N,fra,French,1,Christianity,3,,76.00,0.50,French," 41,000 ",fra,French,Christianity - Roman Catholicism,1,Engaged
1,7899,103144,11801,AS,Australia,Gaididj,100,Y,gbb,Kaytetye,4,Ethnic Religions,5,,45.00,45.00,Gaididj, 275 ,gbb,Kaytetye,Ethnoreligion - Animism,6,Unengaged
1,7903,103226,11824,AS,Australia,Garawa,100,Y,wrk,Garrwa,4,Ethnic Religions,5,,40.00,15.00,Garawa, 300 ,wrk,Garrwa,Ethnoreligion - Animism,6,Engaged
1,7907,103305,11871,AS,Australia,German,87000,N,deu,"German, Standard",1,Christianity,4,,78.00,8.00,German," 121,000 ",deu,Standard German,Unaffiliated,5,Engaged
1,7915,103533,20621,AS,Australia,Guguyimidjir,800,Y,kky,Guugu Yimidhirr,4,Ethnic Religions,4,,35.00,6.00,Gugu-Yimidjir," 1,700 ",kky,Guugu Yimidhirr,Christianity - Evangelical Protestant,6,Engaged
1,7917,103559,11991,AS,Australia,Gumatj,100,Y,gnn,Gumatj,4,Ethnic Religions,4,,20.00,10.00,Gumatj, 250 ,gnn,Gumatj,Ethnoreligion - Animism,5,Engaged
1,7921,103573,11998,AS,Australia,Gunwinggu,2300,Y,gup,Gunwinggu,1,Christianity,5,,70.00,20.00,Gunwinggu," 4,800 ",gup,Gunwinggu,Christianity - Evangelical Protestant,6,Engaged
1,7924,103575,11999,AS,Australia,"Gupapuyngu, Gobabingo",300,Y,guf,Gupapuyngu,1,Christianity,5,,65.00,15.00,Gupapuyngu, 650 ,guf,Gupapuyngu,Christianity - Evangelical Protestant,6,Engaged
1,33443,103686,12051,AS,Australia,"Han Chinese, Mandarin",618000,N,cmn,"Chinese, Mandarin",7,Non-Religious,5,,12.00,12.00,Han Chinese," 670,000 ",cmn,Mandarin Chinese,Ethnoreligion - Chinese Folk Religion,5,Engaged
1,47937,103743,12076,AS,Australia,Hazara,23000,N,haz,Hazaragi,6,Islam,1,Y,0.03,0.03,Hazara," 19,500 ",haz,Hazaragi,Islam - Shia,1,Engaged
1,7934,103918,12155,AS,Australia,Hungarian,22000,N,hun,Hungarian,1,Christianity,4,,85.00,10.00,Hungarian," 19,000 ",hun,Hungarian,Christianity - Roman Catholicism,1,Engaged
1,7935,114115,18503,AS,Australia,Indonesian,79000,N,ind,Indonesian,6,Islam,4,,8.00,4.00,Indonesian," 30,000 ",ind,Indonesian,Islam - Sunni,4,Engaged
1,7936,104096,12273,AS,Australia,Italian,299000,N,ita,Italian,1,Christianity,3,,78.00,1.20,Italian," 205,000 ",ita,Italian,Christianity - Roman Catholicism,1,Unengaged
1,7937,104125,12296,AS,Australia,"Iwaidja, Ibadjo",100,Y,ibd,Iwaidja,4,Ethnic Religions,4,,6.98,6.98,Iwaidja, 275 ,ibd,Iwaidja,Ethnoreligion - Animism,4,Engaged
1,7938,104189,12322,AS,Australia,Japanese,59000,N,jpn,Japanese,2,Buddhism,1,Y,5.00,1.60,Japanese," 56,000 ",jpn,Japanese,Ethnoreligion - Shinbutso-shugo,1,Engaged
1,7874,102642,11576,AS,Australia,Jaru,200,Y,ddj,Jaru,4,Ethnic Religions,4,,14.88,6.00,Djaru, 500 ,ddj,Jaru,Ethnoreligion - Animism,5,Engaged
1,7940,112316,17000,AS,Australia,Javanese,13000,N,jav,Javanese,6,Islam,4,,14.00,7.00,Javanese," 7,900 ",jav,Javanese,Islam - Sunni,5,Engaged
1,20259,117322,12347,AS,Australia,"Jewish, English-speaking",122000,N,eng,English,4,Ethnic Religions,1,Y,1.00,0.02,Jew," 118,000 ",eng,English,Judaism,1,Engaged
1,43753,104659,14881,AS,Australia,"Karen, S'gaw",9900,N,ksw,"Karen, S'gaw",1,Christianity,5,,53.00,35.00,Karen," 4,200 ",kjp,Pwo Eastern Karen,Christianity - Non-Evangelical Protestant,1,Engaged
1,20249,104946,12662,AS,Australia,Khmer,37000,N,khm,Khmer,2,Buddhism,1,Y,5.00,1.40,Cambodian," 25,500 ",khm,Khmer,Buddhism - Theravada,1,Engaged
1,7948,105057,12725,AS,Australia,Kitja,200,Y,gia,Kija,4,Ethnic Religions,5,,45.00,45.00,Kitja, 375 ,gia,Kija,Ethnoreligion - Animism,6,Engaged
1,21625,105225,12795,AS,Australia,Korean,115000,N,kor,Korean,1,Christianity,5,,55.00,25.00,Korean," 167,000 ",kor,Korean,Christianity - Non-Evangelical Protestant,6,Engaged
1,7952,105359,11268,AS,Australia,Kukatja,100,Y,kux,Kukatja,4,Ethnic Religions,2,,40.00,2.00,Kukatja, 300 ,kux,Kukatja,Ethnoreligion - Animism,6,Engaged
1,7916,103532,11974,AS,Australia,Kuku-Yalanji,300,Y,gvn,Kuku-Yalanji,1,Christianity,5,,50.00,20.00,Guguyalanji, 750 ,gvn,Kuku-Yalanji,Ethnoreligion - Animism,5,Engaged
1,7960,105428,12861,AS,Australia,Kunjen,500,Y,kjn,Kunjen,1,Christianity,5,,60.00,40.00,Kunjen, 400 ,tcs,Torres Strait Creole,Ethnoreligion - Animism,6,Engaged
1,20260,105458,12877,AS,Australia,"Kurd, Kurmanji",4700,N,kmr,"Kurdish, Northern",6,Islam,1,Y,1.00,0.70,"Kurd, Northern"," 5,500 ",kmr,Northern Kurdish,Islam - Sunni,1,Engaged
1,8035,107449,14021,AS,Australia,Mabuiag,1000,Y,mwp,Kala Lagaw Ya,1,Christianity,5,,67.00,30.00,Northern Mabuiag," 2,100 ",mwp,Kala Lagaw Ya,Christianity - Non-Evangelical Protestant,6,Engaged
1,7974,105968,13186,AS,Australia,Macedonian,73000,N,mkd,Macedonian,1,Christianity,3,,91.00,0.50,Macedonian," 48,500 ",mkd,Macedonian,Christianity - Eastern Orthodox,1,Engaged
1,7977,106144,13437,AS,Australia,Malay,183000,N,zlm,Malay,6,Islam,1,Y,0.30,0.25,Malay," 21,500 ",zlm,Malay,Islam - Sunni,1,Engaged
1,7979,106188,13460,AS,Australia,Maltese,35000,N,mlt,Maltese,1,Christianity,3,,100.00,0.50,Maltese," 41,000 ",mlt,Maltese,Christianity - Roman Catholicism,1,Unengaged
1,7985,106291,13522,AS,Australia,Maori,13000,N,mri,Maori,1,Christianity,5,,70.00,26.00,Maori," 93,000 ",mri,Maori,Christianity - Non-Evangelical Protestant,6,Engaged
1,8146,111119,13556,AS,Australia,Martu Wangka,1100,Y,mpj,Martu Wangka,1,Christianity,5,,60.00,30.00,Yulparitja, 225 ,mpj,Martu Wangka,Ethnoreligion,4,Engaged
1,7998,106413,13591,AS,Australia,"Maung, Managari",400,Y,mph,Maung,1,Christianity,5,,70.00,20.00,Maung, 850 ,mph,Maung,Christianity - Evangelical Protestant,6,Engaged
1,8003,106661,13734,AS,Australia,"Miriam, Mer",200,Y,ulk,Meriam Mir,1,Christianity,5,,67.00,30.00,Miriam, 500 ,ulk,Meriam Mir,Christianity - Non-Evangelical Protestant,4,Engaged
1,8004,106664,20725,AS,Australia,Miriwung,200,Y,mep,Miriwoong,1,Christianity,4,,80.00,3.00,Miriwung, 350 ,rop,Kriol,Ethnoreligion - Animism,4,Engaged
1,8009,106924,13885,AS,Australia,Murinbata,2100,Y,mwf,Murrinh-Patha,1,Christianity,4,,75.00,5.00,Murinbata," 4,400 ",mwf,Murrinh-Patha,Christianity - Roman Catholicism,6,Engaged
1,8012,107076,13947,AS,Australia,Nangikurrunggurr,30,Y,nam,Ngan'gityemerri,4,Ethnic Religions,2,,40.00,1.00,Nangumiri, 60 ,nam,Ngan’gityemerri,Ethnoreligion - Animism,6,Engaged
1,8018,107234,13333,AS,Australia,Ngalkbun,10,Y,gup,Gunwinggu,4,Ethnic Religions,4,,7.00,4.00,Ngalkbun, 150 ,eng,English,Ethnoreligion - Animism,4,Engaged
1,8022,107245,13340,AS,Australia,"Ngarinman, Hainman",60,Y,nbj,Ngarinyman,4,Ethnic Religions,4,,16.00,7.00,Ngarinman, 600 ,eng,English,Ethnoreligion - Animism,5,Engaged
1,8023,107246,13341,AS,Australia,Ngarinyin,10,Y,ung,Ngarinyin,1,Christianity,5,,60.00,25.00,Ngarinyin, 90 ,ung,Ngarinyin,Christianity - Non-Evangelical Protestant,6,Engaged
1,8039,107513,14066,AS,Australia,Nunggubuyu,300,Y,nuy,Nunggubuyu,1,Christianity,5,,70.00,25.00,Nunggubuyu, 650 ,nuy,Nunggubuyu,Christianity - Evangelical Protestant,6,Engaged
1,8041,107542,14088,AS,Australia,Nyanganyatjara,1200,Y,ntj,Ngaanyatjarra,1,Christianity,5,,60.00,20.00,Nyanganyatjara," 2,500 ",ntj,Ngaanyatjarra,Christianity - Non-Evangelical Protestant,6,Engaged
1,8043,107547,14090,AS,Australia,Nyangumarda,200,Y,nna,Nyangumarta,1,Christianity,5,,75.00,30.00,Nyangumarda, 475 ,nna,Nyangumarta,Christianity - Evangelical Protestant,6,Engaged
1,20262,107987,14371,AS,Australia,Persian,63000,N,pes,"Persian, Iranian",6,Islam,1,Y,0.80,0.70,Persian," 82,000 ",pes,Iranian Persian,Islam - Shia,1,Engaged
1,8055,108066,14414,AS,Australia,Pitjantjatjara,3800,Y,pjt,Pitjantjatjara,1,Christianity,5,,100.00,40.00,Pitjantjatjara," 7,000 ",pjt,Pitjantjatjara,Christianity - Evangelical Protestant,6,Engaged
1,8056,108096,14431,AS,Australia,Polish,53000,N,pol,Polish,1,Christianity,3,,90.00,0.30,Pole," 52,500 ",pol,Polish,Christianity - Eastern Orthodox,1,Engaged
1,8058,108349,14539,AS,Australia,Rembarrnga,40,Y,rmb,Rembarrnga,4,Ethnic Religions,5,,40.00,25.00,Rembarunga, 275 ,eng,English,Ethnoreligion - Animism,6,Engaged
1,8059,108383,14561,AS,Australia,Ritarungo,40,Y,rit,Ritharrngu,4,Ethnic Religions,5,,45.00,35.00,Ritarungo, 450 ,rop,Kriol,Ethnoreligion - Animism,6,Engaged
1,8063,108452,14598,AS,Australia,Russian,55000,N,rus,Russian,1,Christianity,3,,65.00,2.00,Russian," 28,500 ",rus,Russian,Christianity - Eastern Orthodox,5,Engaged
1,8065,108856,14864,AS,Australia,Serb,56000,N,srp,Serbian,1,Christianity,3,,80.90,0.30,Serb," 35,500 ",srp,Serbian,Christianity - Eastern Orthodox,1,Engaged
1,20257,115527,19211,AS,Australia,"South Asian, general",438000,N,eng,English,5,Hinduism,4,,10.00,3.00,Indo-Pakistani," 374,000 ",hin,Hindi,Hinduism,1,Engaged
1,20265,109534,15077,AS,Australia,Spaniard,129000,N,spa,Spanish,1,Christianity,4,,93.50,4.00,Spaniard," 19,000 ",spa,Spanish,Christianity - Roman Catholicism,4,Engaged
1,8070,101940,11277,AS,Australia,Thai,61000,N,tha,Thai,2,Buddhism,1,Y,0.80,0.30,Thai," 30,000 ",tha,Thai,Buddhism - Theravada,1,Engaged
1,8069,109989,15459,AS,Australia,Thayorre,400,Y,thd,Kuuk Thayorre,4,Ethnic Religions,4,,10.00,10.00,Thaayoore, 475 ,thd,Kuuk Thayorre,Ethnoreligion - Animism,1,Engaged
